#Frame        chi1:32      chi2:32      chi3:32
     354     -73.4354     -80.5039     -33.3515
     355     -67.8246     -69.6289     -23.2916
     356     -72.0634     -94.5352      -8.9602
     357     -78.9077     -75.5477     -31.9178
     358     -68.5037     -64.9985     -29.9267
     359     -71.4829     -84.1560     -25.0866
     360     -69.0157     -65.6983     -11.8027
     361     -64.1271     -59.7949     -43.2495
     362     -71.7979     -68.4565     -29.7061
     363     -77.4449     -52.9295     -33.1297
     364     -61.3381     -73.1543     -22.3574
     365     -78.2111     -63.7717     -39.2629
     366     -74.9720     -59.1446     -28.2022
     367     -71.8245     -62.1191     -33.7245
     368     -72.5046     -68.4823     -36.6626
     369     -74.2025     -66.9745     -31.2831
     370     -63.3710     -54.0577     -57.2556
     371     -72.7650     -61.4576     -39.2305
     372     -77.2422     -62.6177     -44.8680
     373     -59.6389     -62.6280     -19.7214
     374     -78.4134     -48.8389     -39.8823
     375     -63.3993     -57.8740     -30.4519
     376     -66.0774     -63.7990      58.8519
     377     -76.2720     -67.2898     -22.7214
     378     -71.6895     -83.4210      12.4354
     379     -90.1542     -67.1257     -28.6042
     380     -82.4412     -82.9325       3.2232
     381     -78.9115     -65.8642     -43.0584
     382     -88.1133     -83.8935     -11.4243
     383     -82.2291     -83.8602       1.2431
     384     -80.9157     -82.8300     -15.1390
     385     -76.3884     -73.6313     -16.1918
     386     -77.9687     -71.5599     -28.4301
     387     -79.2535     -76.4695     -10.8280
     388     -80.5372     -67.6758     -26.3288
     389     -64.9412     -86.2037     -26.1999
     390     -76.3398     -60.5431     -19.9891
     391     -71.9582     -60.0085     -27.0277
     392     -74.0857     -70.1116     -38.2291
     393     -83.1350     -66.0999     -23.4047
     394     -66.2476     -71.8542      41.0365
     395     -67.6854     -66.3155      16.1937
     396     -74.1537     -65.4647     -12.7930
     397     -55.0364     -70.8977      -9.1539
     398     -63.5228     -79.4333     -21.6602
     399     -78.0196     -67.8072     -22.0147
     400     -70.5471     -60.7033     -17.5318
     401     -74.0726     -57.2888     -52.8292
     402     -73.6939     -67.4389      -2.7585
     403     -83.7608     -63.8375     -15.5123
     404     -80.0601     -45.0943     -48.5791
     405     -72.7995     -56.0851     -38.8030
     406     -77.4585     -71.8734      -8.7979
     407     -72.5234     -85.7572       4.5032
     408     -81.7191     -73.1550     -25.5995
     409     -77.7792     -73.1769     -11.6744
     410     -66.4605     -67.2434     -13.2378
     411     -66.9976     -61.3312     -37.4348
     412     -71.2884     -61.9321     -39.9650
     413     -72.3541     -73.1028     -22.9817
     414     -64.5660     -77.3153     -29.4856
     415     -64.1830     -82.7069     -26.6884
     416     -80.5094     -62.5960     -24.4376
     417     -67.3333     -70.2727     -16.2180
     418     -71.2421     -50.9721     -29.7521
     419     -68.1278     -76.9576     -23.0755
     420     -83.0644     -66.9417     -17.5458
     421     -76.4608     -95.9353     -20.6323
     422     -78.1639     -90.8861      -6.5299
     423     -81.5868     -59.4360     -26.7270
     424     -84.3161     -66.5586     -17.5693
     425     -72.3916     -59.4810     -24.4897
     426     -87.4829     -66.8230     -23.6134
     427     -87.4742     -85.1972      14.3489
     428     -68.3348     -80.4617     -30.9288
     429     -71.4221     -58.8415     -15.4687
     430     -72.7961     -66.0166     -31.7210
     431     -56.9322     -66.1680     -41.8322
     432     -69.2393     -74.4010     -36.4153
     433     -61.8016     -64.0219     -23.3311
     434     -53.8196     -73.7459     -19.9657
     435     -65.8948     -64.0687     -26.0947
     436     -78.7136     -58.8522     -27.0159
     437     -68.2389     -78.3159     -10.6223
     438     -80.3651     -67.1507     -21.1313
     439     -61.2838     -71.0599     -21.7293
     440     -75.9328     -80.6283     -19.1186
     441     -73.0929     -67.7141     -20.5644
     442     -76.2088     -67.5256     -24.0519
     443     -61.7385     -67.6474     -35.8814
     444     -67.8188     -60.8367     -16.1377
     445     -54.5255     -70.7125     -17.7819
     446     -65.7435     -74.1653     -19.9449
     447     -57.4310     -63.6711     -35.4193
     448     -69.9927     -58.5355     -37.3153
     449     -72.0794     -58.7808     -23.6389
     450     -82.8426     -64.1948     -24.0573
     451     -61.8472     -66.6075     -17.7990
     452     -65.8313     -69.5615     -42.5042
     453     -60.6230     -64.3240     -26.5035
     454     -71.5416     -72.0687     -14.5943
     455     -69.8198     -63.7867     -31.3252
     456     -78.9591     -62.5778     -19.1002
     457     -65.5697     -55.8894     -41.6052
     458     -63.8872     -63.1413     -34.2841
     459     -61.0714     -70.7810     -21.8587
     460     -71.8846     -63.5552     -45.1577
     461     -62.6502     -68.9637     -19.7089
     462     -66.6562     -70.8560     -31.9585
     463     -68.4453     -72.3569     -15.3409
     464     -68.7223     -71.2254     -28.1162
     465     -67.1171     -64.8432     -32.4405
     466     -84.7614     -46.1064     -22.4394
     467     -61.7897     -73.5232     -15.1660
     468     -76.4331     -63.4911     -32.3273
     469     -75.0704     -52.5102     -27.6927
     470     -66.8224     -72.1938     -33.0310
     471     -61.7445     -70.7561     -42.1067
     472     -70.5309     -64.8371     -35.5548
     473     -66.9862     -63.1122     -36.7367
     474     -69.1287     -62.4837     -40.1885
     475     -76.2978     -62.8582     -26.8013
     476     -56.5232     -65.6616     -25.6552
     477     -56.6929     -66.9575      -3.4723
     478     -57.7749     -60.6879     -11.5309
     479     -62.3575     -65.9284      -2.4349
     480     -59.0639     -59.7069      -4.5025
     481     -57.0363     -73.6767       2.4431
     482     -59.6038     -66.6666      -8.8517
     483     -49.3481     -70.6302       6.9137
     484     -63.1910     -75.7867      18.7831
     485     -66.5072     -46.0222     -11.6010
     486     -72.3254     -62.5776     -26.8419
     487     -81.5444     -66.3639     -26.0518
     488     -68.0509     -74.5607     -16.7989
     489     -73.6483     -70.3239     -18.0175
     490     -74.8663     -67.2451     -41.1387
     491     -77.2645     -83.6737     -20.2037
     492     -58.9321     -73.8291     -39.7287
     493     -74.8303     -61.0588     -35.5581
     494     -63.9777     -79.1264     -22.1469
     495     -74.9784     -67.8724     -37.3219
     496     -71.7295     -89.4584     -16.3477
     497     -53.1174     -82.0455     -27.0838
     498     -57.3064     -76.7961      -5.6207
     499     -59.0991     -70.8870       1.6249
     500     -68.9332     -75.6357     -24.2180
     501     -70.0365     -62.4984     -47.1185
     502     -89.0121     -55.0368     -25.8542
     503     -78.9715     -61.7795     -30.4643
     504     -76.6068     -53.9719     -33.9325
     505     -72.4273     -79.6316     -25.2943
     506     -66.4574     -82.3648     -27.8978
     507     -71.2983     -75.1344     -45.1747
     508     -60.9810     -78.3565     -21.5016
     509     -69.0726     -53.5097     -31.1846
     510     -69.7335     -73.2960     -17.4186
     511     -66.9418     -69.8617     -21.9801
     512     -78.9935     -79.8899      -5.4163
     513     -77.5313     -58.3810     -29.1978
     514     -74.7640     -74.3343     -17.2596
     515     -74.9188     -65.2905       9.9342
     516     -71.7569     -51.1901     -33.0418
     517     -83.5219     -46.5121     -32.2399
     518     -63.7594     -73.1781     -10.0034
     519     -70.0096     -57.4021     -15.7805
     520     -75.0530     -60.7527     -24.0798
     521     -54.2847     -69.3341     -27.8404
     522     -62.6896     -73.0532     -32.8764
     523     -69.6434     -57.8458     -26.1990
     524     -62.9534     -73.9493     -27.0590
     525     -71.9016     -35.1501     -51.8977
     526     -71.0349     -54.9826     -36.5629
     527     -57.4869     -71.9851      -7.5575
     528     -52.5068     -77.5294     -35.8032
     529     -74.6426     -63.0121     -33.9776
     530     -67.0177     -54.5618     -34.7609
     531     -79.1218     -57.2644     -22.6600
     532     -69.1135     -69.3439     -16.9698
     533     -64.0445     -46.1207     -34.7668
     534     -45.2386     -60.7865     -26.2757
     535     -47.7494     -88.7783     -10.0130
     536     -38.6142     -83.7748      -9.3697
     537     -57.7559     -85.8616     -25.7009
     538     -56.0537     -72.6501     -38.5618
     539     -65.5553     -53.4591     -33.1130
     540     -56.9928     -65.6574     -13.4846
     541     -69.9660     -62.5730     -47.2142
     542     -70.0413     -66.3717     -20.7076
     543     -87.4217     -43.0363     -49.4928
     544     -79.4914     -60.5743     -45.9687
     545     -74.6301     -56.4131     -49.2251
     546     -74.2239     -52.2860     -28.0421
     547     -72.0341     -87.5261     -32.5907
     548     -79.1717     -48.3293     -34.7600
     549     -83.5505     -58.3876     -16.1186
     550     -68.4726     -66.1694     -19.0684
     551     -73.4012     -57.9942     -26.9811
     552     -79.8297     -83.3259      -9.3820
     553     -85.5238     -71.9622     -21.4663
     554     -87.4751     -67.5065     -16.8309
     555     -72.9570     -73.3846     -30.1645
     556     -73.4396     -66.0084     -22.0971
     557     -77.0993     -67.9091     -26.8914
     558     -63.7519     -69.8414     -21.5449
     559     -83.6742     -69.6776      -7.8735
     560     -66.3257     -80.7961     -13.2752
     561     -72.0674     -70.4798     -27.3064
     562     -83.2279     -73.8927     -34.9772
     563     -76.6492     -68.9332     -24.1342
     564     -66.5908     -69.4543     -37.4089
     565     -71.1225     -70.4271      56.0398
     566     -59.8122     -55.7195     -22.3496
     567     -61.1012     -66.4421      12.0204
     568     -56.4498     -69.6422       6.7000
     569     -72.1262     -73.6658      -9.1048
     570     -63.5513     -73.8723     -11.8571
     571     -81.8356     -85.8110      12.6399
     572     -86.8224     -67.4290      -5.5163
     573     -74.1758     -71.1866      -8.8129
     574     -80.2017     -62.2721     -40.6263
     575     -71.7234     -84.7518      -4.4047
     576     -71.0862     -74.8316     -25.9350
     577     -67.9253     -64.9396     -26.5769
     578     -49.9052     -68.0522     -10.2273
     579     -52.6763     -81.6796      -2.8753
     580     -78.4371     -65.5490       7.2273
     581     -72.9024     -82.1139     -13.7908
     582     -83.9228     -59.1753     -30.0385
     583     -80.2696     -76.4340      -3.9642
     584     -64.5453    -103.4151      10.8254
     585     -69.6386     -69.6797     -16.0141
     586     -61.1172     -64.0484      -2.9618
     587     -66.9351     -61.3857      -9.4146
     588     -71.0097     -70.6490      18.8138
     589     -66.3258     -72.7502       6.9886
     590     -72.8271     -80.6411      14.1522
     591     -69.5309     -72.8054     -31.4947
     592     -92.3748     -77.4211     -20.6475
     593     -68.3917     -83.2575       6.2144
     594     -76.2236     -79.7869      11.7737
     595     -73.5996     -62.7718      -6.7941
     596     -94.0022     -50.4420     -34.5066
     597     -84.4238     -70.2369     -30.6062
     598     -72.8914     -69.8293      -7.2897
     599     -78.4371     -87.6667     -17.1485
     600     -75.1468     -58.4701     -26.0281
     601     -78.2597     -70.3485     -19.2423
     602     -68.7921     -74.9740     -38.2781
     603     -71.5332     -62.9953     -26.3895
     604     -66.6690     -65.5610     -35.8086
     605     -70.9896     -58.6438     -18.0339
     606     -69.6056     -63.5356     -14.5944
     607     -71.0954     -58.0017     -39.1168
     608     -86.7599     -64.2618     -48.0866
     609     -53.7865    -103.1188     -30.7719
     610     -87.3184     -68.4207     -23.2685
     611     -76.8772     -55.7264     -39.9322
     612     -84.7332     -48.6687     -40.2000
     613     -72.1134     -55.6117     -21.7333
     614     -67.1605     -68.5836     -29.8585
     615     -68.8911     -69.4218     -24.9294
     616     -73.6180     -62.6616     -15.0997
     617     -68.7521     -58.9496     -35.4182
     618     -73.6861     -63.6041     -12.2776
     619     -61.7198     -62.1424     -70.0248
     620     -66.8700     -80.2133     -30.2247
     621     -77.0962     -74.5052     -23.3930
     622     -79.6255     -55.9284     -29.5730
     623     -86.7714     -59.4590     -38.1682
     624     -74.1420     -64.4167     -35.6711
     625     -69.6772     -68.8948      -5.4665
     626     -72.1958     -62.2670     -22.1468
     627     -64.2811     -71.9852     -39.7437
     628     -62.5811     -62.8794     -33.5991
     629     -53.5848     -61.4949     -15.9592
     630     -71.9171     -59.8230     -28.1544
     631     -74.1526     -55.4316     -23.6429
     632     -79.0515     -69.4489     -19.4266
     633     -73.9435     -64.2777     -23.1785
     634     -65.8428     -77.0917     -17.4240
     635     -78.2697     -48.7080     -33.7987
     636     -83.6466     -71.1140     -27.8279
     637     -71.8197     -58.0539     -25.0468
     638     -65.0509     -69.7694     -23.9919
     639     -68.9846     -67.2654     -23.6767
     640     -70.6285     -61.3505     -17.4209
     641     -81.7427     -60.2342     -23.5818
     642     -73.3570     -65.0774     -27.6268
     643     -70.3225     -47.9096     -39.0108
     644     -65.1187     -56.0640     -37.0016
     645     -83.6594     -50.7241     -41.4949
     646     -76.8789     -61.0435     -29.4245
     647     -72.7681     -72.4230     -38.5516
     648     -61.6937     -69.3009     -22.8688
     649     -82.8576     -48.1032     -50.6091
     650     -65.3424     -70.7160     -30.7024
     651     -75.2120     -52.4773     -30.8487
     652     -53.7368     -76.1504     -36.2299
     653     -68.8449     -67.4048     -40.3848
     654     -75.8260     -74.9696      -9.0739
     655     -69.2360     -62.3936     -25.2745
     656     -74.4736     -63.4969     -20.8755
     657     -62.1695     -78.8551     -14.8140
     658     -73.1728     -56.0650     -16.8909
     659     -73.3415     -56.1012     -50.4925
     660     -63.2315     -73.7536     -39.9524
     661     -68.6795     -60.4415      12.8509
     662     -79.7168     -56.0603     -17.5853
     663     -73.2651     -57.7972     -35.4187
     664     -79.7141     -59.8570     -34.3193
     665     -73.9090     -72.5510     -16.9926
     666     -71.1719     -64.8737     -24.3455
     667     -69.8887     -67.6043     -31.0191
     668     -70.7596     -56.4130     -27.6295
     669     -84.3421     -48.8149     -31.6816
     670     -72.0185     -63.6389     -24.4884
     671     -71.8576     -69.9800     -24.9830
     672     -77.8653     -70.2464     -31.6520
     673     -68.7244     -78.8046     -33.4396
     674     -65.6444     -68.8355     -17.3309
