#Frame        chi1:32      chi2:32      chi3:32
     503      59.1230    -102.5380     105.3746
     504      62.0398     -75.1463      96.5201
     505      64.7173     -66.2992      87.6258
     506      73.7609     -88.9315      77.5095
     507      75.4395     -68.9313      84.6655
     508      74.6769     -82.5818      66.0819
     509      81.2854     -76.9846      68.2280
     510      37.4831      40.6076     -62.0249
     511      31.3767      46.0442     -83.4979
     512      35.2712      53.0660     -99.5399
     513      40.5349      52.6281     -64.1871
     514      41.4667      40.3736     -44.7891
     515      45.6323      67.1184     -87.0079
     516      34.2295      62.1739     -80.2423
     517      24.9002      58.9933    -102.0228
     518      42.4665      43.4125     -53.1175
     519      43.0755      45.7896     -75.0677
     520      24.0596      67.6185     -66.4360
     521      48.1561      42.2213     -93.6979
     522      49.8978      37.5295     -80.0280
     523      27.0936      57.0275     -97.4283
     524      41.9742      50.2397     -79.5860
     525      39.0526      45.2154    -104.2348
     526      29.1655      52.1385     -65.3444
     527      36.5813      56.8180     -70.2184
     528      51.2280      28.9801     -39.4234
     529      58.4292      16.5684     -51.2540
     530      80.7153     -31.7448     -68.5858
     531      38.1940      43.9042     -73.0882
     532      31.9297      43.7330     -73.7642
     533      48.6911      38.9427     -81.7119
     534      32.3713      53.5485     -82.9531
     535      42.1050      56.8736    -101.0987
     536      38.0035      54.2626     -64.7279
     537      60.8617      -4.3611     -71.5302
     538      40.8014      44.0050     -76.7811
     539      27.6816      55.1819     -90.7779
     540      44.4719      42.1615     -64.2166
     541      57.5040      50.9026     -77.7800
     542      42.6359      60.2284     -97.4354
     543      35.3201      62.4644     -76.2403
     544      43.1686      54.8206     -65.2430
     545      37.5645      45.8318     -93.4945
     546      34.0143      52.5083     -68.4828
     547      38.1622      47.8852     -69.2278
     548      32.6421      57.7721     -92.3058
     549      53.5801      50.3766     -71.2218
     550      36.1780      46.5657     -96.8842
     551      43.1244      54.7369     -96.3211
     552      48.0174      37.5821     -59.2072
     553      23.7518      68.6323     -76.8181
     554      41.2025      47.5623     -77.6029
     555      27.0112      54.3442     -89.2608
     556      24.4752      59.0496     -72.5604
     557      34.2779      66.5649     -82.6337
     558      44.8869      30.5538     -44.5485
     559      43.8356      50.6410     -74.8923
     560      36.2114      56.0383     -77.6033
     561      37.5813      47.3937     -92.4924
     562      31.5891      44.6670     -77.6532
     563      30.7229      55.9479     -78.2312
     564      32.2737      52.5003     -57.8220
     565      87.4146     -41.5235       3.8779
     566      42.7538      55.3782     -63.7397
     567      38.2421      50.5196     -82.7678
     568      43.3647      31.3680     -60.4247
     569      35.8600      46.5015     -95.3293
     570      32.2021      59.8341     -78.1636
     571      72.6363     -54.7246      72.7956
     572      82.2629     -70.7858      69.1109
     573      66.2128     -54.7165      79.0675
     574      54.0496     -64.0591     105.9846
     575      63.5686     -49.4802      83.0125
     576      63.5346     -70.7996      73.3662
     577      73.0918     -65.4046      85.9276
