#Frame     o_angle_m1   o_angle_m2
     381      28.7312      40.7891
     382      30.5794      42.9726
     383      30.8759      42.2366
     384      30.8996      41.1816
     385      33.3992      43.2257
     386      32.8483      40.9362
     387      34.7154      44.2225
     388      33.3075      41.4495
     389      33.1786      39.2015
     390      34.7655      41.3444
     391      35.5507      42.6347
     392      34.2231      41.9337
     393      34.8904      43.8255
     394      34.5547      43.9599
     395      33.1314      42.3222
     396      34.3504      42.4861
     397      32.2062      40.7944
     398      32.5879      45.2568
     399      32.2240      40.8276
     400      34.7546      41.6845
     401      35.7797      40.8963
     402      35.5643      40.8753
     403      33.5251      38.9401
     404      30.2105      37.3059
     405      34.4570      39.8944
     406      33.8229      39.6063
     407      32.6001      38.5391
     408      32.3510      40.6052
     409      31.2384      39.6893
     410      32.2545      41.5077
     411      34.3923      39.9493
     412      34.0352      39.6992
     413      32.4829      40.4452
     414      31.6951      37.8576
     415      33.3230      38.0862
     416      34.1158      41.0081
     417      31.3933      37.7893
     418      31.7102      38.8828
     419      33.6767      41.2203
     420      31.6693      40.2905
     421      31.3306      37.8835
     422      34.3564      40.1609
     423      32.6817      38.8080
     424      34.8492      42.4228
     425      32.1582      38.3091
     426      34.8896      39.2925
     427      34.7555      41.6071
     428      35.7111      42.0433
     429      32.9220      36.4587
     430      32.5152      37.9805
     431      31.3397      38.5866
     432      33.1172      38.3073
     433      34.0794      42.1340
     434      35.8531      43.1289
     435      35.0891      43.3583
     436      32.7704      41.3964
     437      32.7707      42.0934
     438      33.9451      40.8262
     439      35.1662      40.7761
     440      35.4224      41.0024
     441      32.6278      40.4735
     442      33.4133      39.9278
     443      30.6472      37.0106
     444      31.5877      37.6445
     445      31.2491      40.5616
     446      34.2704      38.1276
     447      32.3957      39.4083
     448      31.7105      41.1168
     449      31.7789      41.3119
     450      32.0138      39.7787
     451      32.0764      41.4970
     452      31.9132      40.1999
     453      30.8781      38.7032
     454      32.9525      40.3426
     455      30.6703      39.1962
     456      31.5556      36.3961
     457      32.0052      39.3802
     458      29.4047      37.9402
     459      30.9357      37.5315
     460      28.6191      37.1796
     461      27.0663      35.8642
     462      25.7240      36.5988
     463      29.5074      39.2126
     464      27.2572      38.7540
     465      26.9616      37.1262
     466      30.2808      39.8660
     467      30.0394      41.0969
     468      32.4499      42.1294
     469      31.7122      41.6185
     470      30.1820      42.6467
     471      29.9973      42.1499
     472      30.7711      43.8000
     473      30.9346      43.2440
     474      29.9354      44.1126
     475      31.0611      46.1837
     476      30.5642      43.7743
     477      30.4143      41.5518
     478      30.5087      40.8393
     479      29.9092      40.3657
     480      28.0348      37.9207
     481      29.2518      39.5915
     482      29.6036      39.6289
     483      32.9795      40.5139
     484      30.1314      41.3496
     485      29.7693      40.3536
     486      31.4849      41.7731
     487      28.0393      38.8259
     488      26.3298      38.6979
     489      25.1286      37.2047
     490      28.9152      36.3035
     491      27.5482      37.1458
     492      28.1934      38.4029
     493      26.8153      40.3156
     494      27.0620      39.2476
     495      28.0560      39.8107
     496      25.5381      37.2568
     497      25.4695      38.1468
     498      25.6717      37.8763
     499      25.9725      38.1187
     500      26.4225      36.4847
     501      28.8255      38.1063
     502      31.0735      40.8990
     503      30.1555      39.5283
     504      29.7080      40.1478
     505      28.7369      36.2333
     506      26.9774      35.8427
     507      28.8825      37.9787
     508      28.7322      38.7348
     509      28.9004      36.8912
     510      27.7671      39.0247
     511      29.1471      36.1583
     512      29.0932      37.4253
     513      27.6790      37.0055
     514      29.2890      36.0576
     515      28.9944      35.5187
     516      30.6191      37.0335
     517      27.9257      34.7199
     518      27.8022      36.7740
     519      31.0528      37.0594
     520      28.5407      35.0273
     521      28.7797      36.8617
     522      31.7056      36.4450
     523      29.5149      37.4972
     524      29.7398      35.6801
     525      30.3693      37.3883
     526      29.8955      37.5038
     527      30.8404      36.7757
     528      27.4577      34.0491
     529      26.6963      38.3382
     530      27.7978      35.8907
     531      28.8210      36.3142
     532      27.3561      35.1492
     533      28.2488      33.6084
     534      29.3478      37.0644
     535      29.7585      40.9476
     536      28.2627      39.7599
     537      26.9243      38.5180
     538      27.5228      35.0503
     539      26.3219      33.3376
     540      26.3677      33.5415
     541      27.5824      37.0516
     542      24.7859      37.2595
     543      23.3045      37.2374
     544      23.2535      36.2944
     545      25.5845      35.9311
     546      26.2110      36.7998
     547      26.5042      36.8984
     548      23.5686      32.8595
     549      26.7420      38.0236
     550      23.9253      36.4548
     551      25.1692      35.4790
     552      26.9342      35.1762
     553      25.9917      34.8910
     554      27.8977      35.2673
     555      27.2219      33.6626
     556      27.1340      34.1970
     557      28.6417      36.1539
     558      30.0401      35.3283
     559      31.4997      35.8447
     560      32.5557      36.9751
     561      30.7822      37.9209
     562      29.9899      35.3464
     563      31.8091      34.9747
     564      32.7178      37.6277
     565      31.6520      38.6848
     566      32.3308      35.7583
     567      31.7883      36.4113
     568      31.7882      38.6340
     569      29.3784      36.3919
     570      29.5391      35.0294
     571      29.7031      34.8743
     572      30.3270      36.5065
     573      30.5555      35.5817
     574      28.5314      35.5338
     575      30.5392      33.9432
     576      29.6836      36.1488
     577      30.4477      37.6917
     578      34.0911      39.3417
     579      31.1356      37.6411
     580      29.4389      36.5889
     581      30.6746      38.2665
     582      30.6204      38.1128
     583      28.9112      36.8907
     584      31.2663      39.7208
     585      27.4598      36.5937
     586      30.1226      36.9808
     587      31.5550      36.6351
     588      29.1409      35.1277
     589      30.0069      37.5515
     590      31.1750      36.7113
     591      29.5987      35.5063
     592      29.7627      34.3408
     593      30.4171      36.0391
     594      32.3820      36.0469
     595      29.0807      36.0346
     596      30.9107      37.0238
     597      31.4843      38.8832
     598      29.4189      37.1476
     599      30.6762      37.7291
     600      30.2942      34.8275
     601      31.8164      35.7921
     602      32.7403      38.1525
     603      31.2371      36.5017
     604      31.3213      34.3739
     605      31.2011      34.8784
     606      30.1780      33.7693
     607      29.3104      32.9613
     608      29.6130      35.5678
     609      32.5932      38.0108
     610      32.6798      39.0180
     611      30.4140      38.4202
     612      32.5882      39.4259
     613      31.1035      39.1416
     614      34.0719      40.9109
     615      30.9441      39.2112
     616      31.4112      37.0729
     617      29.2129      37.5062
     618      32.4905      38.1388
     619      30.4958      37.3076
     620      27.9056      36.0714
     621      31.0860      35.0094
     622      27.9989      34.3159
     623      32.8021      36.0170
     624      34.5319      38.5469
     625      34.2691      36.6471
     626      33.2493      38.3967
     627      33.9522      36.9032
     628      30.0270      32.3696
     629      30.0287      35.4997
     630      31.1811      37.1765
     631      29.8613      35.0506
     632      26.1727      35.4164
     633      29.0264      37.7244
     634      30.9250      40.8350
     635      27.8558      34.1282
     636      29.5403      36.3787
     637      27.6864      33.0438
     638      28.7822      35.6822
     639      26.5190      35.5140
     640      28.0297      36.8966
     641      29.0837      37.7838
     642      29.5422      36.0016
     643      27.7102      32.9281
     644      30.4273      35.0733
     645      29.2376      33.4402
     646      31.3533      35.4619
     647      29.4412      33.8842
     648      28.1054      32.3003
     649      29.7493      37.0095
     650      28.6296      35.7749
     651      30.1186      34.4708
     652      31.1522      35.7159
     653      29.1805      34.8305
     654      29.9066      38.6236
     655      29.5171      37.3995
     656      30.3738      40.8811
     657      29.2739      42.2706
     658      30.1971      40.5256
     659      29.2860      38.8451
     660      31.1558      38.5872
     661      27.5464      37.1536
     662      28.2253      37.7383
     663      28.6221      34.8469
     664      31.1946      37.3551
     665      29.2566      37.3657
     666      31.2195      37.6079
     667      29.7096      37.8493
     668      29.3508      37.5303
     669      28.0749      36.6895
     670      29.4794      36.5843
     671      29.8763      37.3321
     672      29.0986      35.2864
     673      31.4284      38.0512
     674      30.0160      35.6774
     675      31.1982      36.0268
     676      30.4920      39.8364
     677      31.1385      38.9878
     678      28.4370      36.0484
     679      28.0185      34.1274
     680      29.0779      36.2468
     681      30.1775      37.3145
     682      28.1829      35.3044
     683      29.1147      37.6096
     684      29.7693      38.7276
     685      28.5339      38.2234
     686      26.9658      38.2669
     687      29.7986      38.2002
     688      31.9223      41.0031
     689      32.3056      40.2445
     690      31.8054      40.3744
     691      29.2406      40.1312
     692      29.7098      40.9606
     693      30.9181      39.6973
     694      28.9763      37.8400
     695      28.1960      39.7215
     696      28.0300      39.8261
     697      26.7314      37.1238
     698      28.3572      37.5270
     699      27.8734      39.2114
     700      31.1493      37.4715
     701      30.3931      37.3382
     702      30.4120      36.3500
     703      30.2744      41.5577
     704      32.4440      39.7121
     705      29.6022      38.1165
     706      28.8893      35.7851
     707      31.2885      38.3758
     708      31.3149      38.8258
     709      31.8638      42.6762
     710      29.8965      39.4445
     711      32.8868      37.4059
     712      30.7988      36.3477
     713      32.7946      38.5976
     714      30.7300      37.2545
     715      30.8556      39.0241
     716      29.0208      37.1896
     717      30.1159      37.8878
     718      28.7586      36.4121
     719      31.8015      37.8163
     720      31.1027      38.6308
     721      31.0015      37.3744
     722      30.1316      38.4557
     723      28.3019      37.6956
     724      29.3427      37.7023
     725      30.9730      37.4129
     726      30.2139      39.9885
     727      31.4958      39.0727
     728      30.3395      39.8799
     729      29.3290      39.4016
     730      30.7998      41.3555
     731      28.9247      39.9705
